,bin_trial,split_by,type,samp,Unnamed: 0,subj_idx,response,rt,trial,feedback,upper_hpd,lower_hpd,up_err,low_err,model
582,146,1,observed,0.0,25339.88888888889,23.0,0.5333333333333333,0.5454666666666667,146.0,0.4444444444444444,0.5333333333333333,0.5333333333333333,0.0,0.0,RLDDM_single_learning
583,146,1,simulated,5.5,72145.0,23.0,0.6222222222222222,0.5339134075228436,146.0,0.5577777777777777,0.6666666666666666,0.5333333333333333,0.0444444444444444,0.0888888888888889,RLDDM_single_learning
584,147,0,observed,0.0,25340.88888888889,23.0,0.4444444444444444,0.5636888888888889,147.0,0.4,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
585,147,0,simulated,5.5,71986.0,23.0,0.6355555555555555,0.5139357576245167,147.0,0.5244444444444445,0.7777777777777778,0.5555555555555556,0.14222222222222225,0.07999999999999996,RLDDM_single_learning
586,147,1,observed,0.0,25341.88888888889,23.0,0.5777777777777777,0.5167111111111111,147.0,0.6,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
587,147,1,simulated,5.5,72146.0,23.0,0.6355555555555555,0.5720622964117986,147.0,0.5533333333333333,0.7333333333333333,0.5333333333333333,0.09777777777777774,0.10222222222222221,RLDDM_single_learning
588,148,0,observed,0.0,25342.88888888889,23.0,0.5333333333333333,0.5086888888888889,148.0,0.5111111111111111,0.5333333333333333,0.5333333333333333,0.0,0.0,RLDDM_single_learning
589,148,0,simulated,5.5,71987.0,23.0,0.611111111111111,0.5208002020688655,148.0,0.5288888888888889,0.7333333333333333,0.5111111111111111,0.12222222222222223,0.09999999999999998,RLDDM_single_learning
590,148,1,observed,0.0,25343.88888888889,23.0,0.6666666666666666,0.4357111111111111,148.0,0.6444444444444445,0.6666666666666666,0.6666666666666666,0.0,0.0,RLDDM_single_learning
591,148,1,simulated,5.5,72147.0,23.0,0.62,0.5382000741895028,148.0,0.5688888888888889,0.7111111111111111,0.5333333333333333,0.09111111111111114,0.08666666666666667,RLDDM_single_learning
592,149,0,observed,0.0,25344.88888888889,23.0,0.6222222222222222,0.5404444444444445,149.0,0.4222222222222222,0.6222222222222222,0.6222222222222222,0.0,0.0,RLDDM_single_learning
593,149,0,simulated,5.5,71988.0,23.0,0.6177777777777778,0.5294935354022284,149.0,0.5444444444444445,0.6888888888888889,0.5555555555555556,0.07111111111111112,0.06222222222222218,RLDDM_single_learning
594,149,1,observed,0.0,25345.88888888889,23.0,0.5777777777777777,0.48446666666666666,149.0,0.5555555555555556,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
595,149,1,simulated,5.5,72148.0,23.0,0.6488888888888888,0.5390934075229522,149.0,0.5577777777777777,0.7555555555555555,0.5333333333333333,0.10666666666666669,0.11555555555555552,RLDDM_single_learning
596,150,0,observed,0.0,25346.88888888889,23.0,0.6888888888888889,0.5432222222222223,150.0,0.6222222222222222,0.6888888888888889,0.6888888888888889,0.0,0.0,RLDDM_single_learning
597,150,0,simulated,5.5,71989.0,23.0,0.6222222222222222,0.5246424242911336,150.0,0.5599999999999999,0.7111111111111111,0.5555555555555556,0.0888888888888889,0.06666666666666665,RLDDM_single_learning
598,150,1,observed,0.0,25347.88888888889,23.0,0.6222222222222222,0.5298888888888889,150.0,0.5777777777777777,0.6222222222222222,0.6222222222222222,0.0,0.0,RLDDM_single_learning
599,150,1,simulated,5.5,72149.0,23.0,0.6022222222222222,0.5225089630783152,150.0,0.5111111111111111,0.7555555555555555,0.4444444444444444,0.15333333333333332,0.1577777777777778,RLDDM_single_learning
600,151,0,observed,0.0,25348.88888888889,23.0,0.5777777777777777,0.6050444444444445,151.0,0.6666666666666666,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
601,151,0,simulated,5.5,71990.0,23.0,0.6577777777777778,0.548751313180173,151.0,0.5266666666666666,0.8666666666666667,0.5111111111111111,0.2088888888888889,0.14666666666666672,RLDDM_single_learning
602,151,1,observed,0.0,25349.88888888889,23.0,0.6666666666666666,0.5788888888888889,151.0,0.6,0.6666666666666666,0.6666666666666666,0.0,0.0,RLDDM_single_learning
603,151,1,simulated,5.5,72150.0,23.0,0.611111111111111,0.5836289630783712,151.0,0.5844444444444444,0.7111111111111111,0.5111111111111111,0.10000000000000009,0.09999999999999998,RLDDM_single_learning
604,152,0,observed,0.0,25350.88888888889,23.0,0.5555555555555556,0.5395555555555556,152.0,0.5333333333333333,0.5555555555555556,0.5555555555555556,0.0,0.0,RLDDM_single_learning
605,152,0,simulated,5.5,71991.0,23.0,0.6244444444444445,0.4920890909577983,152.0,0.5666666666666667,0.7333333333333333,0.4888888888888889,0.10888888888888881,0.1355555555555556,RLDDM_single_learning
606,152,1,observed,0.0,25351.88888888889,23.0,0.7777777777777778,0.6140444444444444,152.0,0.6,0.7777777777777778,0.7777777777777778,0.0,0.0,RLDDM_single_learning
607,152,1,simulated,5.5,72151.0,23.0,0.6266666666666667,0.5524445186339787,152.0,0.5311111111111111,0.7333333333333333,0.4444444444444444,0.10666666666666658,0.18222222222222229,RLDDM_single_learning
608,153,0,observed,0.0,25352.88888888889,23.0,0.7111111111111111,0.5323111111111112,153.0,0.5777777777777777,0.7111111111111111,0.7111111111111111,0.0,0.0,RLDDM_single_learning
609,153,0,simulated,5.5,71992.0,23.0,0.6022222222222222,0.5074135354021587,153.0,0.5111111111111111,0.7555555555555555,0.5111111111111111,0.15333333333333332,0.09111111111111114,RLDDM_single_learning
610,153,1,observed,0.0,25353.88888888889,23.0,0.6,0.5280888888888888,153.0,0.5111111111111111,0.6,0.6,0.0,0.0,RLDDM_single_learning
611,153,1,simulated,5.5,72152.0,23.0,0.6311111111111111,0.585368963078452,153.0,0.5755555555555556,0.6888888888888889,0.5111111111111111,0.05777777777777782,0.12,RLDDM_single_learning
612,154,0,observed,0.0,25354.88888888889,23.0,0.7333333333333333,0.6012,154.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0,0.0,RLDDM_single_learning
613,154,0,simulated,5.5,71993.0,23.0,0.6355555555555555,0.5298913131800776,154.0,0.5288888888888889,0.7111111111111111,0.5777777777777777,0.0755555555555556,0.05777777777777782,RLDDM_single_learning
614,154,1,observed,0.0,25355.88888888889,23.0,0.5111111111111111,0.4940888888888889,154.0,0.4888888888888889,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
615,154,1,simulated,5.5,72153.0,23.0,0.6244444444444445,0.5531200741895256,154.0,0.5777777777777777,0.7333333333333333,0.4888888888888889,0.10888888888888881,0.1355555555555556,RLDDM_single_learning
616,155,0,observed,0.0,25356.88888888889,23.0,0.6222222222222222,0.5769777777777777,155.0,0.5555555555555556,0.6222222222222222,0.6222222222222222,0.0,0.0,RLDDM_single_learning
617,155,0,simulated,5.5,71994.0,23.0,0.6155555555555555,0.5181090909577714,155.0,0.54,0.7111111111111111,0.5333333333333333,0.09555555555555562,0.0822222222222222,RLDDM_single_learning
618,155,1,observed,0.0,25357.88888888889,23.0,0.6,0.45417777777777774,155.0,0.5777777777777777,0.6,0.6,0.0,0.0,RLDDM_single_learning
619,155,1,simulated,5.5,72154.0,23.0,0.6599999999999999,0.5875800741896795,155.0,0.5377777777777777,0.7111111111111111,0.5777777777777777,0.05111111111111122,0.0822222222222222,RLDDM_single_learning
620,156,0,observed,0.0,25358.88888888889,23.0,0.6,0.49393333333333334,156.0,0.5333333333333333,0.6,0.6,0.0,0.0,RLDDM_single_learning
621,156,0,simulated,5.5,71995.0,23.0,0.6222222222222222,0.4931490909577897,156.0,0.5266666666666666,0.7555555555555555,0.4888888888888889,0.1333333333333333,0.13333333333333336,RLDDM_single_learning
622,156,1,observed,0.0,25359.88888888889,23.0,0.7555555555555555,0.5013555555555556,156.0,0.6666666666666666,0.7555555555555555,0.7555555555555555,0.0,0.0,RLDDM_single_learning
623,156,1,simulated,5.5,72155.0,23.0,0.6444444444444445,0.5465045186340479,156.0,0.6266666666666667,0.7555555555555555,0.5555555555555556,0.11111111111111105,0.0888888888888889,RLDDM_single_learning
624,157,0,observed,0.0,25360.88888888889,23.0,0.7111111111111111,0.46186666666666665,157.0,0.6,0.7111111111111111,0.7111111111111111,0.0,0.0,RLDDM_single_learning
625,157,0,simulated,5.5,71996.0,23.0,0.6,0.5024602020688149,157.0,0.5511111111111111,0.6888888888888889,0.4222222222222222,0.0888888888888889,0.17777777777777776,RLDDM_single_learning
626,157,1,observed,0.0,25361.88888888889,23.0,0.7555555555555555,0.4825777777777778,157.0,0.7333333333333333,0.7555555555555555,0.7555555555555555,0.0,0.0,RLDDM_single_learning
627,157,1,simulated,5.5,72156.0,23.0,0.6466666666666667,0.52941340752294,157.0,0.5622222222222222,0.7333333333333333,0.5555555555555556,0.08666666666666656,0.09111111111111114,RLDDM_single_learning
628,158,0,observed,0.0,25362.88888888889,23.0,0.7111111111111111,0.5752444444444444,158.0,0.6222222222222222,0.7111111111111111,0.7111111111111111,0.0,0.0,RLDDM_single_learning
629,158,0,simulated,5.5,71997.0,23.0,0.611111111111111,0.533213535402203,158.0,0.5444444444444445,0.7111111111111111,0.5333333333333333,0.10000000000000009,0.07777777777777772,RLDDM_single_learning
630,158,1,observed,0.0,25363.88888888889,23.0,0.7777777777777778,0.5723555555555555,158.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0,0.0,RLDDM_single_learning
631,158,1,simulated,5.5,72157.0,23.0,0.6155555555555555,0.5447445186339316,158.0,0.5244444444444445,0.7333333333333333,0.4222222222222222,0.11777777777777776,0.1933333333333333,RLDDM_single_learning
632,160,0,observed,0.0,25364.88888888889,23.0,0.6666666666666666,0.5258888888888889,159.0,0.6,0.6666666666666666,0.6666666666666666,0.0,0.0,RLDDM_single_learning
633,160,0,simulated,5.5,71998.0,23.0,0.611111111111111,0.5082113131799725,159.0,0.5133333333333333,0.7333333333333333,0.4888888888888889,0.12222222222222223,0.12222222222222218,RLDDM_single_learning
634,160,1,observed,0.0,25365.88888888889,23.0,0.6444444444444445,0.47175555555555554,159.0,0.6222222222222222,0.6444444444444445,0.6444444444444445,0.0,0.0,RLDDM_single_learning
635,160,1,simulated,5.5,72158.0,23.0,0.6133333333333333,0.5429200741894776,159.0,0.5355555555555556,0.7111111111111111,0.4888888888888889,0.09777777777777785,0.12444444444444441,RLDDM_single_learning
